date,home_team,away_team,home_elo,away_elo,elo_diff,is_neutral,is_worldcup,home_score,away_score
2019-10-12,Bosnia and Herzegovina,Finland,1523.4199084800637,1578.211656824019,-4.791748343955305,0,0,4,1
2019-10-12,Malta,Sweden,1201.38246647184,1681.7217731360163,-430.3393066641763,0,0,0,4
2019-10-12,Faroe Islands,Romania,1228.4729867291608,1590.9910261984223,-312.51803946926157,0,0,0,3
2019-10-12,Denmark,Switzerland,1722.365413012138,1726.1547685509518,46.21064446118635,0,0,1,0
2019-10-12,Georgia,Republic of Ireland,1461.2772394379626,1629.4267660620494,-118.14952662408677,0,0,0,0
2019-10-12,Colombia,Chile,1826.7894551691961,1649.947975217414,176.84147995178205,1,0,0,0
2019-10-13,British Virgin Islands,Bonaire,1249.8940209214043,1409.2326107730346,-159.33858985163033,1,0,3,4
2019-10-13,Equatorial Guinea,Togo,1444.5221234907285,1460.7135159742732,33.80860751645537,0,0,1,1
2019-10-13,Ethiopia,Uganda,1423.044364029985,1563.266403268954,-90.22203923896905,0,0,0,1
2019-10-13,Kenya,Mozambique,1531.3406818384979,1486.0261252975995,95.31455654089837,0,0,0,1
2019-10-13,Lesotho,Malawi,1403.4599857542316,1463.774828437589,-10.314842683357256,0,0,1,1
2019-10-13,Niger,Central African Republic,1428.9063358563862,1445.072636620717,33.8336992356692,0,0,0,2
2019-10-13,Honduras,Martinique,1564.739152596231,1607.1384607155164,7.600691880714521,0,0,1,0
2019-10-13,Slovakia,Paraguay,1617.3269012700302,1561.7525658855454,105.57433538448481,0,0,1,1
2019-10-13,South Africa,Mali,1590.9014830532747,1581.5999967006726,59.30148635260207,0,0,2,1
2019-10-13,Costa Rica,Curaçao,1601.012303631058,1566.76834811863,84.2439555124281,0,0,0,0
2019-10-13,Saint Kitts and Nevis,Belize,1508.5507084727083,1445.496680099571,113.05402837313727,0,0,0,1
2019-10-13,Ecuador,Argentina,1558.2848925352537,1739.2966481575118,-181.01175562225808,1,0,1,6
2019-10-13,Grenada,French Guiana,1440.4348466109093,1557.765387383807,-67.33054077289762,0,0,1,0
2019-10-13,Brazil,Nigeria,1891.4306086396455,1650.1492188157583,241.28138982388714,1,0,1,1
2019-10-13,São Tomé and Príncipe,Mauritius,1368.3204766568608,1310.9098143137749,107.41066234308596,0,0,2,1
2019-10-13,Seychelles,South Sudan,1238.5482602638733,1304.826677544154,-16.27841728028079,0,0,0,1
2019-10-13,Benin,Zambia,1525.9113764330257,1543.831818541756,32.07955789126959,0,0,2,2
2019-10-13,Belarus,Netherlands,1400.7552019976376,1792.4978633896642,-341.74266139202655,0,0,1,2
2019-10-13,Estonia,Germany,1353.4843911025796,1748.0000365050237,-344.5156454024441,0,0,0,3
2019-10-13,Hungary,Azerbaijan,1543.484860223154,1347.168402731966,246.3164574911882,0,0,1,0
2019-10-13,Wales,Croatia,1623.2700892009066,1782.8466403507996,-109.57655114989302,0,0,1,1
2019-10-13,Slovenia,Austria,1526.5415385737263,1632.3203850868229,-55.778846513096596,0,0,0,1
2019-10-13,Scotland,San Marino,1482.3787345671958,1032.2580789355245,500.1206556316713,0,0,6,0
2019-10-13,Cyprus,Russia,1400.3966803082585,1713.6584048356294,-263.2617245273709,0,0,0,5
2019-10-13,Kazakhstan,Belgium,1344.3235424483646,1944.9636886722117,-550.6401462238471,0,0,0,2
2019-10-13,Gambia,Djibouti,1416.845260730007,1322.7696048754847,144.07565585452244,0,0,1,1
2019-10-13,Poland,North Macedonia,1648.8795033652486,1471.019111504435,227.8603918608137,0,0,2,0
2019-10-13,Chad,Liberia,1403.8731668146079,1471.250867491525,-17.37770067691713,0,0,1,0
2019-10-14,Suriname,Saint Vincent and the Grenadines,1520.9654492308812,1423.0070798598242,147.95836937105696,0,0,0,1
2019-10-14,Dominica,Nicaragua,1406.0910474559862,1473.7236243893856,-17.632576933399378,0,0,0,4
2019-10-14,Venezuela,Trinidad and Tobago,1585.6119252473584,1460.8715110376165,174.74041420974186,0,0,2,0
2019-10-14,Rwanda,Tanzania,1454.5213649292978,1461.066956450291,43.454408479006815,0,0,0,0
2019-10-14,Egypt,Botswana,1592.5337153000926,1407.273875985428,235.25983931466453,0,0,1,0
2019-10-14,Czech Republic,Northern Ireland,1636.173045696917,1561.4752027340132,124.69784296290368,0,0,2,3
2019-10-14,Sint Maarten,Guadeloupe,1373.0032005040807,1497.3989729719858,-124.39577246790509,1,0,1,2
2019-10-14,France,Turkey,1917.0595901089396,1691.3618344254323,275.69775568350724,0,0,1,1
2019-10-14,Moldova,Albania,1225.1392686016802,1490.4244369391797,-215.2851683374995,0,0,0,4
2019-10-14,Kosovo,Montenegro,1518.4294281311873,1411.18399405209,157.24543407909732,0,0,2,0
2019-10-14,Bulgaria,England,1429.7686850959556,1768.0487696882242,-288.2800845922686,0,0,0,6
2019-10-14,Guyana,Antigua and Barbuda,1469.3133557761798,1467.1344115638744,52.178944212305396,0,0,5,1
2019-10-14,Ukraine,Portugal,1695.3509617686225,1801.7229032187556,-56.371941450133136,0,0,2,1
2019-10-14,Iceland,Andorra,1557.5669101724052,1163.304976637179,444.26193353522626,0,0,2,0
2019-10-14,Lithuania,Serbia,1254.505512107506,1596.3838096409393,-291.87829753343317,0,0,1,2
2019-10-15,Aruba,Jamaica,1408.8407180147833,1557.421445276756,-148.5807272619727,1,0,0,6
2019-10-15,Cayman Islands,Saint Martin,1392.2346344958669,1343.2700129871166,98.96462150875027,0,0,1,0
2019-10-15,United States Virgin Islands,Barbados,1316.9295886916261,1423.2840960268297,-56.35450733520361,0,0,0,4
2019-10-15,Anguilla,Puerto Rico,1271.841806675662,1369.482729872484,-47.64092319682209,0,0,2,3
2019-10-15,Syria,Guam,1593.599744923415,1342.6290366294145,250.9707082940006,1,0,4,0
2019-10-15,Philippines,China PR,1475.775618443434,1615.4984474484766,-89.72282900504251,0,0,0,0
2019-10-15,Jordan,Nepal,1575.9193072560213,1368.9410628337598,256.97824442226147,0,0,3,0
2019-10-15,Taiwan,Australia,1369.5697721758117,1646.0853865722324,-226.5156143964207,0,0,1,7
2019-10-15,Cambodia,Iraq,1334.2757503132555,1613.1675718735146,-228.89182156025913,0,0,0,4
2019-10-15,Palestine,Saudi Arabia,1576.5926133392034,1558.233270941377,68.35934239782637,0,0,0,0
2019-10-15,Singapore,Uzbekistan,1392.8791244977772,1610.1170698560427,-167.2379453582655,0,0,1,3
2019-10-15,Qatar,Oman,1591.623493620222,1627.5553118121297,14.068181808092277,0,0,2,1
2019-10-15,Mongolia,Kyrgyzstan,1412.5234721534284,1539.5931722874361,-77.06970013400769,0,0,1,2
2019-10-15,Tajikistan,Japan,1497.1346853083448,1666.4556515897814,-119.32096628143654,0,0,0,3
2019-10-15,Thailand,United Arab Emirates,1512.3541023946477,1608.252454565587,-45.89835217093923,0,0,2,1
2019-10-15,Indonesia,Vietnam,1398.2013441481486,1547.6916429894234,-99.49029884127481,0,0,1,3
2019-10-15,North Korea,South Korea,1566.944313980288,1710.4124982470519,-93.46818426676396,0,0,0,0
2019-10-15,Sri Lanka,Lebanon,1320.0426299277974,1540.230262706455,-170.18763277865764,0,0,0,3
2019-10-15,Saint Lucia,El Salvador,1443.3390627846902,1561.054036404711,-67.71497362002083,0,0,0,2
2019-10-15,Bahrain,Iran,1582.9852733379332,1761.2220787741167,-128.23680543618343,0,0,1,0
2019-10-15,India,Bangladesh,1504.4918133563303,1320.6088196900744,233.88299366625597,0,0,1,1
2019-10-15,Dominican Republic,Montserrat,1523.1372237529795,1462.3438167366812,110.79340701629826,0,0,0,0
2019-10-15,Canada,United States,1634.7616023849787,1648.1010020168462,36.660600368132464,0,0,2,0
2019-10-15,Mexico,Panama,1708.0896248605957,1485.9150898779217,272.174534982674,0,0,3,1
2019-10-15,Gibraltar,Georgia,1171.0736292525637,1469.4655507675736,-248.39192151500993,0,0,2,3
2019-10-15,Switzerland,Republic of Ireland,1704.4604219811665,1621.2384547324384,133.2219672487281,0,0,2,0
2019-10-15,Faroe Islands,Malta,1216.050346869128,1194.1196744077681,71.93067246135979,0,0,1,0
2019-10-15,Romania,Norway,1603.4136660584552,1588.6730090139586,64.74065704449663,0,0,1,1
2019-10-15,Israel,Latvia,1456.3452268240067,1189.8666467302864,316.4785800937202,0,0,3,1
2019-10-15,Finland,Armenia,1533.8583055618053,1435.6264071245973,148.23189843720797,0,0,3,0
2019-10-15,Liechtenstein,Italy,1183.0889419689495,1796.3418261487448,-563.2528841797953,0,0,0,5
2019-10-15,Greece,Bosnia and Herzegovina,1427.3959235075047,1567.7732597422773,-90.37733623477266,0,0,2,1
2019-10-15,Sweden,Spain,1688.9845652000881,1845.5811845878538,-106.59661938776571,0,0,1,1
2019-10-15,Bermuda,Guatemala,1532.4888312657015,1565.9408339844429,16.54799728125863,0,0,0,0
2019-10-15,Bolivia,Haiti,1409.4271649453358,1595.335028055454,-135.90786311011811,0,0,3,1
2019-10-15,Chile,Guinea,1652.2937673377896,1513.7888756640366,138.50489167375304,1,0,3,2
2019-10-15,Denmark,Luxembourg,1744.0597595819233,1311.9594529870642,482.10030659485915,0,0,4,0
2019-10-15,Algeria,Colombia,1646.4521593864272,1824.4436630488206,-127.99150366239337,0,0,3,0
2019-10-15,Kuwait,Turkmenistan,1518.605122231572,1473.2605190440518,95.3446031875203,0,0,1,1
2019-10-15,Mauritania,Libya,1490.0477458780815,1522.7730943429117,17.274651535169824,0,0,0,0
2019-10-15,Morocco,Gabon,1645.2572104407946,1498.331756192258,196.92545424853665,0,0,2,3
2019-10-15,Peru,Uruguay,1703.2848276896382,1793.9664405785,-40.681612888861764,0,0,1,1
2019-11-07,Nicaragua,Cuba,1491.5228660905743,1452.9846797162702,88.53818637430413,0,0,0,0
2019-11-07,Egypt,Liberia,1594.5854558312262,1455.5012368580067,189.08421897321955,0,0,1,0
2019-11-09,Malaysia,Tajikistan,1439.792282656088,1479.5613364472135,10.230946208874457,0,0,1,0
2019-11-09,Namibia,Zambia,1488.3078955127803,1544.2921730179366,-5.984277505156342,0,0,0,2
2019-11-09,Uzbekistan,Kyrgyzstan,1622.5522859617424,1551.3193282086734,121.23295775306906,0,0,3,1
2019-11-10,Nicaragua,Cuba,1490.2755825466588,1454.2319632601857,86.04361928647313,0,0,0,1
2019-11-10,Trinidad and Tobago,Anguilla,1456.8547269651085,1263.2044927972138,243.65023416789472,0,0,15,0
2019-11-13,Guinea-Bissau,Eswatini,1468.6127457149857,1347.0755334812363,171.53721223374941,0,0,3,0
2019-11-13,Sierra Leone,Lesotho,1465.8544724118067,1403.6083846755769,112.24608773622981,0,0,1,1
2019-11-13,Nigeria,Benin,1653.153428236256,1525.4510219568451,177.70240627941098,0,0,2,1
2019-11-13,Senegal,Congo,1737.189629684663,1470.195468163049,316.99416152161393,0,0,2,0
2019-11-13,Cameroon,Cape Verde,1602.410800205927,1488.937459986376,163.4733402195509,0,0,0,0
2019-11-13,Malawi,South Sudan,1463.6264295162437,1319.1243955859172,194.50203393032643,0,0,1,0
2019-11-13,Angola,Gambia,1515.8342810940665,1410.9586341038237,154.87564699024279,0,0,1,3
2019-11-13,Sudan,São Tomé and Príncipe,1397.3059480210713,1378.8254849393725,68.48046308169887,0,0,4,0
2019-11-13,Burkina Faso,Uganda,1578.7054172294174,1566.996422714088,61.70899451532932,0,0,0,0
2019-11-13,Namibia,Chad,1480.937063753697,1419.6227974481262,111.31426630557075,0,0,2,1
2019-11-13,Central African Republic,Burundi,1453.3006957627597,1476.758095472334,26.542600290425753,0,0,2,0
2019-11-14,Qatar,Singapore,1606.0164531115786,1380.4439083920774,275.57254471950114,0,0,2,0
2019-11-14,Republic of Ireland,New Zealand,1597.4519923063235,1573.8963470009596,73.5556453053639,0,0,3,1
2019-11-14,Ukraine,Estonia,1724.3720252289263,1342.8987254588596,431.47329977006666,0,0,1,0
2019-11-14,Syria,China PR,1604.3332594855594,1611.7086753217916,-7.3754158362321505,1,0,2,1
2019-11-14,Jordan,Australia,1585.6599124109466,1659.6963027142347,-24.036390303288044,0,0,0,1
2019-11-14,Kuwait,Taiwan,1517.2664402629741,1355.9588560338095,211.3075842291646,0,0,9,0
2019-11-14,Iraq,Iran,1625.048509096884,1740.9240782343759,-115.875569137492,1,0,2,1
2019-11-14,Hong Kong,Bahrain,1429.2337864172177,1603.283273877674,-124.04948746045625,0,0,0,0
2019-11-14,Uzbekistan,Saudi Arabia,1627.5365456463785,1561.147077777792,116.38946786858651,0,0,2,3
2019-11-14,Afghanistan,India,1438.5780869136993,1495.6859010006788,-57.10781408697949,1,0,1,1
2019-11-14,Oman,Bangladesh,1613.1623523207732,1329.414732045726,333.7476202750472,0,0,4,1
2019-11-14,Myanmar,Tajikistan,1377.393103433909,1474.7085290561722,-47.31542562226332,0,0,4,3
2019-11-14,Kyrgyzstan,Japan,1546.3350685240373,1684.0290004509127,-87.6939319268754,0,0,0,2
2019-11-14,Vietnam,United Arab Emirates,1563.9191485758101,1591.2823110915729,22.636837484237276,0,0,1,0
2019-11-14,Malaysia,Thailand,1444.6450900471293,1529.3242458686618,-34.679155821532504,0,0,2,1
2019-11-14,Lebanon,South Korea,1554.5604279385993,1706.4717648960657,-101.91133695746635,0,0,0,0
2019-11-14,Turkmenistan,North Korea,1474.5992010126497,1570.885047331274,-46.28584631862441,0,0,3,1
2019-11-14,Ecuador,Trinidad and Tobago,1553.0695585168182,1463.270540231059,139.7990182857593,0,0,3,0
2019-11-14,Yemen,Palestine,1410.7167836569427,1573.6788065027883,-162.9620228458457,1,0,1,0
2019-11-14,Cambodia,Mongolia,1322.3948130898862,1400.7973162321912,-28.402503142305022,0,0,1,1
2019-11-14,Maldives,Philippines,1355.291295489315,1479.565390570119,-74.27409508080405,0,0,1,2
2019-11-14,Turks and Caicos Islands,Sint Maarten,1356.0429864679802,1366.4380633245833,39.604923143396945,0,0,3,2
2019-11-14,Bulgaria,Paraguay,1412.7864631177745,1563.226804782633,-100.44034166485858,0,0,0,1
2019-11-14,Mali,Guinea,1577.4452216588127,1510.6828381997523,116.7623834590604,0,0,2,2
2019-11-14,Ghana,South Africa,1650.8567091697375,1595.0562580951346,105.80045107460296,0,0,2,0
2019-11-14,DR Congo,Gabon,1587.6622010831272,1505.8967717536411,131.7654293294861,0,0,0,0
2019-11-14,Mozambique,Rwanda,1492.3644058469629,1453.8992462708356,88.46515957612723,0,0,2,0
2019-11-14,Egypt,Kenya,1597.104546693058,1525.0024012891345,122.10214540392349,0,0,1,1
2019-11-14,Algeria,Zambia,1658.2872512281865,1551.66300477702,156.62424645116653,0,0,5,0
2019-11-14,England,Montenegro,1785.030991666405,1389.5849175590436,445.4460741073615,0,0,7,0
2019-11-14,Czech Republic,Kosovo,1629.45178117679,1540.0285046242336,139.42327655255644,0,0,2,1
2019-11-14,Portugal,Lithuania,1772.7018397584518,1246.6519736471485,576.0498661113033,0,0,6,0
2019-11-14,Togo,Comoros,1461.1985310370653,1389.7508621009135,121.44766893615179,0,0,0,1
2019-11-14,Turkey,Iceland,1707.8718238125145,1562.9618427860291,194.9099810264854,0,0,0,0
2019-11-14,Albania,Andorra,1511.477045169541,1157.910044023555,403.56700114598607,0,0,2,2
2019-11-14,France,Moldova,1900.5496007218574,1204.0866603713189,746.4629403505385,0,0,2,1
2019-11-14,Martinique,Honduras,1597.3571913207775,1574.52042199097,72.83676932980757,0,0,1,1
2019-11-14,Curaçao,Costa Rica,1569.1466561034122,1598.633995646276,20.512660457136235,0,0,1,2
2019-11-14,Saint Kitts and Nevis,Grenada,1495.406933304631,1452.3488742630125,93.05805904161844,0,0,0,0
2019-11-14,Belize,French Guiana,1458.6404552676483,1545.8513597317037,-37.210904464055375,0,0,2,0
2019-11-14,Serbia,Luxembourg,1604.237348101297,1310.8592115376355,343.3781365636614,0,0,3,2
2019-11-14,Bahamas,British Virgin Islands,1425.7085479182754,1244.1835545325025,231.52499338577286,0,0,3,0
2019-11-15,Armenia,Greece,1409.486406212754,1458.7562786985022,0.7301275142517625,0,0,0,1
2019-11-15,United States,Canada,1634.6779192481097,1648.1846851537152,36.49323409439444,0,0,4,1
2019-11-15,Antigua and Barbuda,Jamaica,1451.179362397829,1570.1001458456442,-68.92078344781521,0,0,0,2
2019-11-15,Colombia,Peru,1812.6085712070612,1703.8676221583978,108.74094904866342,1,0,1,0
2019-11-15,Saint Vincent and the Grenadines,Nicaragua,1437.025623152363,1484.0620245444575,2.963598607905624,0,0,1,0
2019-11-15,Suriname,Dominica,1506.9469059383423,1388.2918057547975,168.65510018354485,0,0,4,0
2019-11-15,Hungary,Uruguay,1553.2343203261041,1793.3836461097403,-190.1493257836362,0,0,1,2
2019-11-15,Bosnia and Herzegovina,Italy,1536.4129045512798,1800.1021224439173,-213.68921789263754,0,0,0,3
2019-11-15,Guyana,Aruba,1485.2684049422253,1396.1620174458951,139.10638749633017,0,0,4,2
2019-11-15,Brazil,Argentina,1888.4263992191477,1744.5119821759472,143.9144170432005,1,0,0,1
2019-11-15,Panama,Mexico,1480.73473778117,1713.2699769573474,-182.53523917617736,0,0,0,3
2019-11-15,Romania,Sweden,1598.8083800257034,1696.4228656322925,-47.61448560658914,0,0,0,2
2019-11-15,Finland,Liechtenstein,1559.9983064736487,1179.328645673777,430.66966079987174,0,0,3,0
2019-11-15,Zimbabwe,Botswana,1544.0857146439191,1405.2221354542944,188.86357918962472,0,0,0,0
2019-11-15,Tanzania,Equatorial Guinea,1461.689075108753,1444.0371084279363,67.65196668081671,0,0,2,1
2019-11-15,Tunisia,Libya,1639.1850638456538,1523.021491906347,166.16357193930685,0,0,4,1
2019-11-15,Morocco,Mauritania,1637.6921948794113,1489.7993483146463,197.89284656476502,0,0,0,0
2019-11-15,Switzerland,Georgia,1728.2468844072814,1479.121584750857,299.12529965642443,0,0,1,0
2019-11-15,Norway,Faroe Islands,1593.2782950467104,1235.9472226764537,407.3310723702566,0,0,4,0
2019-11-15,Spain,Malta,1838.1428841556494,1174.2227986004423,713.9200855552072,0,0,7,0
2019-11-15,Denmark,Gibraltar,1745.160001031352,1161.4175952692804,633.7424057620717,0,0,6,0
2019-11-16,Guatemala,Puerto Rico,1566.1787988931849,1378.1200437509322,238.05875514225272,0,0,5,0
2019-11-16,Cayman Islands,United States Virgin Islands,1399.460819415338,1301.1944697558556,148.26634965948233,0,0,1,0
2019-11-16,Saint Martin,Barbados,1336.0438280676456,1439.0192149626002,-102.97538689495468,1,0,1,0
2019-11-16,El Salvador,Montserrat,1573.1670090608582,1465.4288373107713,157.73817175008685,0,0,1,0
2019-11-16,Saint Lucia,Dominican Republic,1431.226090128543,1520.0522031788894,-38.826113050346294,0,0,1,0
2019-11-16,Russia,Belgium,1731.6715624516005,1947.9877257929816,-166.31616334138107,0,0,1,4
2019-11-16,San Marino,Kazakhstan,1026.605024649902,1341.2995053275947,-264.6944806776928,0,0,1,3
2019-11-16,Israel,Poland,1466.7866044755285,1664.7950697117321,-148.00846523620362,0,0,1,2
2019-11-16,Cyprus,Scotland,1382.3835226922874,1488.0317888528184,-55.648266160530966,0,0,1,2
2019-11-16,Slovenia,Latvia,1505.5210181031912,1179.4252690787646,376.0957490244266,0,0,1,0
2019-11-16,Azerbaijan,Wales,1337.4189426290159,1630.9033288223584,-243.48438619334252,0,0,0,2
2019-11-16,Croatia,Slovakia,1775.2134007293478,1615.8526623729426,209.36073835640514,0,0,3,1
2019-11-16,Germany,Belarus,1758.5857021487436,1394.620859875541,413.9648422732025,0,0,4,0
2019-11-16,Northern Ireland,Netherlands,1568.19646725414,1798.6322055117607,-180.43573825762064,0,0,0,0
2019-11-16,Madagascar,Ethiopia,1459.0464452543235,1419.314344584851,89.73210066947263,0,0,1,0
2019-11-16,Ivory Coast,Niger,1633.6811855151277,1420.6782767143436,263.0029088007841,0,0,1,0
2019-11-16,Austria,North Macedonia,1653.340905557358,1455.1035451579514,248.2373603994065,0,0,2,1
2019-11-17,Albania,France,1490.9383610501436,1901.2209398724276,-360.282578822284,0,0,0,2
2019-11-17,Andorra,Turkey,1178.4487281429524,1695.1539221725343,-466.7051940295819,0,0,0,2
2019-11-17,Moldova,Iceland,1203.4153212207486,1575.6797444260094,-322.26442320526075,0,0,1,2
2019-11-17,Honduras,Trinidad and Tobago,1576.5866512205748,1457.8628507543372,168.72380046623766,0,0,4,0
2019-11-17,Costa Rica,Haiti,1609.223712432359,1585.0422371679997,74.18147526435928,0,0,1,1
2019-11-17,Bonaire,Bahamas,1414.9430771619363,1433.0131308766167,-18.070053714680398,1,0,1,1
2019-11-17,Lithuania,New Zealand,1242.9304578116837,1567.9608682205467,-275.03041040886296,0,0,1,0
2019-11-17,French Guiana,Saint Kitts and Nevis,1529.2509504701218,1492.7907707641102,86.46017970601156,0,0,3,1
2019-11-17,Guadeloupe,Turks and Caicos Islands,1503.9641101514833,1364.9079770759765,189.05613307550675,0,0,10,0
2019-11-17,Serbia,Ukraine,1610.3212032762333,1725.1420706036267,-64.82086732739344,0,0,2,2
2019-11-17,Grenada,Belize,1454.9650368035332,1475.2408645292303,29.724172274302873,0,0,3,2
2019-11-17,Luxembourg,Portugal,1304.775356362699,1776.4233555939165,-421.64799923121745,0,0,0,2
2019-11-17,Uganda,Malawi,1569.6329480982965,1471.008750847885,148.6241972504115,0,0,2,0
2019-11-17,Kosovo,England,1524.5548618063551,1793.0723461078433,-218.51748430148814,0,0,0,4
2019-11-17,Bulgaria,Czech Republic,1409.1929507817651,1644.9254239946686,-185.73247321290341,0,0,1,0
2019-11-17,Guinea,Namibia,1515.5422921058628,1491.289195206441,74.25309689942173,0,0,2,0
2019-11-17,South Sudan,Burkina Faso,1311.7420742542758,1576.068891845209,-264.32681759093316,1,0,1,2
2019-11-17,South Africa,Sudan,1579.203700845328,1419.9581260692382,209.24557477608982,0,0,1,0
2019-11-17,Gabon,Angola,1511.327629262449,1483.9199649852005,77.40766427724839,0,0,2,1
2019-11-17,Chad,Mali,1409.2706659953822,1572.5857677527022,-113.31510175732001,0,0,0,2
2019-11-17,Congo,Guinea-Bissau,1463.9466294163187,1482.8621132862147,31.08451613010402,0,0,3,0
2019-11-17,Eswatini,Senegal,1332.8261659100074,1743.4384684313934,-360.612302521386,0,0,1,4
2019-11-17,Benin,Sierra Leone,1517.5173524817144,1461.1702667403629,106.34708574135152,0,0,1,0
2019-11-17,Lesotho,Nigeria,1408.2925903470207,1661.0870977113868,-202.79450736436615,0,0,2,4
2019-11-17,Rwanda,Cameroon,1437.0075870491232,1595.8315811952164,-108.82399414609313,0,0,0,1
2019-11-18,Sweden,Faroe Islands,1728.8155932246684,1227.7458703772552,551.0697228474132,0,0,3,0
2019-11-18,Argentina,Uruguay,1751.4722276489545,1795.8912001651245,-44.418972516170015,1,0,2,2
2019-11-18,Dominica,Saint Vincent and the Grenadines,1377.9901898684477,1446.9403259963792,-18.9501361279315,0,0,1,0
2019-11-18,Nicaragua,Suriname,1474.1473217004414,1517.248521824692,6.898799875749319,0,0,1,2
2019-11-18,Aruba,Antigua and Barbuda,1386.8661330348884,1439.1164865921835,-52.25035355729506,1,0,2,3
2019-11-18,Jamaica,Guyana,1582.1630216512897,1494.564289353232,137.5987322980577,0,0,1,1
2019-11-18,Liechtenstein,Bosnia and Herzegovina,1172.5619222379507,1516.6234696231693,-294.06154738521855,0,0,0,3
2019-11-18,Italy,Armenia,1819.8915573720278,1384.4338693922698,485.457687979758,0,0,9,1
2019-11-18,Spain,Romania,1839.9595786777925,1566.4156524333275,323.54392624446496,0,0,5,0
2019-11-18,Greece,Finland,1483.8088155189864,1566.7650299094748,-32.95621439048841,0,0,2,1
2019-11-18,Gibraltar,Switzerland,1158.7210447815512,1735.8281906719806,-527.1071458904294,0,0,1,6
2019-11-18,Republic of Ireland,Denmark,1603.3874710867365,1747.8565515190812,-94.46908043234475,0,0,1,1
2019-11-18,Niger,Madagascar,1415.2677254068096,1470.2562983918488,-4.988572985039127,0,0,2,6
2019-11-18,Botswana,Algeria,1412.6576800353346,1675.6105395225059,-212.95285948717128,0,0,0,1
2019-11-18,Kenya,Togo,1530.0671575665442,1441.158825276847,138.90833228969723,0,0,1,1
2019-11-18,Comoros,Egypt,1409.7905678611319,1592.0397904156482,-132.24922255451634,0,0,0,0
2019-11-18,Cape Verde,Mozambique,1495.5166789970867,1509.2560650686753,36.26061392841143,0,0,2,2
2019-11-18,Gambia,DR Congo,1442.8729502126896,1582.2313435743195,-89.35839336162985,0,0,2,2
2019-11-18,São Tomé and Príncipe,Ghana,1356.1733068912056,1666.709266419544,-260.5359595283385,0,0,0,1
2019-11-18,Malta,Norway,1172.4061040782992,1601.479647345909,-379.0735432676097,0,0,1,2
2019-11-19,Nepal,Kuwait,1359.2004576788345,1534.4094440740353,-175.20898639520078,1,0,0,1
2019-11-19,Syria,Philippines,1619.6516339614736,1491.4066927465785,128.2449412148951,1,0,1,0
2019-11-19,Maldives,Guam,1343.4499933128554,1331.8955220672701,61.55447124558532,0,0,3,1
2019-11-19,Brazil,South Korea,1881.4661537461404,1702.1938891274328,179.2722646187076,1,0,3,0
2019-11-19,Montenegro,Belarus,1381.5435631176053,1386.700829401335,44.84273371627023,0,0,2,0
2019-11-19,Ecuador,Colombia,1558.47724799354,1816.0928354851237,-257.6155874915837,1,0,0,1
2019-11-19,Croatia,Georgia,1792.50506221235,1471.5402784861578,370.9647837261921,0,0,2,1
2019-11-19,Jordan,Taiwan,1571.6959943641098,1338.8158522227484,282.8801421413614,0,0,5,0
2019-11-19,Saudi Arabia,Paraguay,1580.9921163567913,1566.8203171186424,64.17179923814888,0,0,0,0
2019-11-19,Iraq,Bahrain,1644.8736661627534,1598.1441706023538,46.72949556039953,1,0,0,0
2019-11-19,Oman,India,1619.8680288074556,1493.242325239291,176.62570356816468,0,0,1,0
2019-11-19,Uzbekistan,Palestine,1607.6915070673792,1552.1174274244229,105.57407964295635,0,0,2,0
2019-11-19,Yemen,Singapore,1432.2781627353081,1377.8953807570335,54.38278197827458,1,0,1,2
2019-11-19,Afghanistan,Qatar,1441.021662675087,1608.5649807466225,-167.5433180715354,1,0,0,1
2019-11-19,Myanmar,Mongolia,1394.4233389488318,1400.3894794606683,44.03385948816344,0,0,1,0
2019-11-19,Kyrgyzstan,Tajikistan,1529.3965416776118,1457.6782935412493,121.71824813636249,0,0,1,1
2019-11-19,Vietnam,Thailand,1577.943218307868,1512.8319788689382,115.11123943892972,0,0,0,0
2019-11-19,Malaysia,Indonesia,1461.137357046853,1381.9738385617618,129.16351848509112,0,0,2,0
2019-11-19,Turkmenistan,Sri Lanka,1500.0790739031827,1305.7124646956531,244.36660920752956,0,0,2,0
2019-11-19,Lebanon,North Korea,1558.8383037072322,1545.4051744407411,63.43312926649105,0,0,0,0
2019-11-19,Hong Kong,Cambodia,1434.372889692538,1322.802649861409,161.5702398311289,0,0,2,0
2019-11-19,United States Virgin Islands,Saint Martin,1295.220443302799,1348.92385549572,-3.703412192921178,0,0,1,2
2019-11-19,Puerto Rico,Anguilla,1370.0176818353414,1256.7886795312634,163.229002304078,0,0,3,0
2019-11-19,Saint Lucia,Montserrat,1442.3389667428764,1459.6807088079615,32.6582579349149,0,0,0,1
2019-11-19,Barbados,Cayman Islands,1426.1391875345257,1405.4348458683946,70.70434166613109,0,0,3,0
2019-11-19,Burundi,Morocco,1455.9736634970677,1629.9664180523987,-123.99275455533098,0,0,0,3
2019-11-19,Mauritania,Central African Republic,1497.525125141659,1474.085127738026,73.43999740363301,0,0,2,0
2019-11-19,Zambia,Zimbabwe,1534.3397164827006,1536.650170062879,47.68954641982168,0,0,1,2
2019-11-19,Equatorial Guinea,Tunisia,1431.9215162206144,1653.7578359047586,-171.8363196841442,0,0,0,1
2019-11-19,Libya,Tanzania,1508.448719847242,1473.804667316075,34.64405253116706,1,0,2,1
